"name","type","guests","cabins","crew","length","year","model","summerLowSeasonPrice","summerHighSeasonPrice","winterLowSeasonPrice","winterHighSeasonPrice","description","rating","baseMarina","country","photos","userId","createdAt","updatedAt","id","similarYachts"
AMADEUS,Sailing Yachts,10,5,6,33.50,2014,Custom,5714.00,6929.00,5714.00,5714.00,"The 33.5m/109'11"" 'Amadeus' sail yacht built by the French shipyard Dynamiq is available for charter for up to 10 guests in 5 cabins. This yacht features interior styling by French designer Philippe Briand.",4.80,Mykonos,Greece,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"4e0847d8-9643-4834-9499-40d1632391be","{752992e7-e04a-4213-adea-bfc1d8eccb88,01f946e3-ef44-4acf-b7f4-2f5fb76a668e,dd2a7225-91cc-47c0-90e6-d975921f70b0,426b5582-75df-4330-978b-934b8eeca47f,0d746270-dd2f-4a7d-99a4-4f7a8268a25e,c32f95c7-2c7e-4d5e-8341-81b750422491,03b337a9-3044-494e-94c1-2aabd634e705,38eae0c8-9b2a-4042-bd7d-180936f87023,2822393a-116c-4a25-bf07-45bf3d9e78a7,0f9cbc46-9d85-42ae-b0ec-e18ba147e2e4,6b75d671-3f0b-4897-b9f6-59495c0e1e5b,0073afe2-9423-44ca-8703-d71366676af3,347bce37-4f4e-4ec7-b9b9-a49e2a1c8ea8,02cdede9-dd50-49d4-a6d8-3464f27d528b,43749c3a-489c-47e5-a959-9d91c026ff54,5b0a8c86-b779-4de5-ab69-ac623bd2e937,48d0683d-ae63-4d17-9db8-0c80e0805823,2d2c0f00-2e9d-48c2-a299-214c3a8845c0,a1488378-968c-4cd6-be8c-e2ffff65c677,8a2ee09a-c711-4043-9955-d8d4ba31b10a}"
AMADEUS,Motor Yachts,12,5,6,33.50,2007,Custom,5714.00,6429.00,5714.00,5714.00,The 34.75m/114' motor yacht 'Amadeus' by shipyard Dragos Yachts offers flexible accommodation for up to 12 guests in 5 cabins and features interior styling by Ugar Kose.,3.80,Mykonos,Greece,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,cff41e59-85e6-42d4-977e-8d89c3c0fbc6,"{15803f49-0fb2-46df-a040-59a38d9d3f6f,d8d80dd0-4c49-470e-bfe7-85442045e16b,68daf5e9-c89a-4849-836b-08d7a8149690,a4e81521-e4e3-47cf-9cc3-eea8dc470a04,6d364d89-e469-406c-aed3-52fbb55c0a68,7046af67-ae2c-4385-959d-fd2d8bc488be,8efbd66e-46af-4e0e-bb11-60e29c6db7dc,19cb473a-ec60-45a8-b683-699b328879a0,e562be6e-d1a5-4ada-a414-e886deb8f85d,51aa8b66-c646-4077-bddb-5529b70f7432,79e90d87-d64f-44c9-947e-a015d4f9b270,ec5cd7e6-a65f-44b8-ab87-9dd54f0d6a90,37e51b6d-03da-4ad2-959c-d18dc587489c,f11b6958-4b39-48f6-9ffa-ed2d6c82d7ce,2fdbc224-ef7b-4040-9d02-7022a3454579,f25f321c-23a1-44ff-982d-094279aaf5c8,8aec8d51-bb38-44f0-a63a-ad5f491c7030,c32f95c7-2c7e-4d5e-8341-81b750422491,e584e502-55d5-4072-b1c8-7e6863652163,fdb7451a-8c55-48c3-9baf-0ddf1d238cc6}"
AMADEUS I,Motor Yachts,10,5,9,44.04,2019,TM47,22786.00,26071.00,22786.00,26071.00,"The 44.75m/146'10"" 'Amadeus I' motor yacht built by shipyard Timmerman Yachts is available for charter for up to 10 guests in 5 cabins. This yacht features interior styling by Dutch designer Vripack.",4.60,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS I/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS I/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS I/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS I/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMADEUS I/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"2a7caea7-5931-4990-9eab-610e1a4cd113","{173cbc01-3cc1-4c30-a8ec-f9578408c6b8,9099c628-d866-406f-a10b-80f9bcb0f8eb,9e0a4c7f-f63f-43c5-a7fc-b226d5ab3ab9,e4c2f2b5-3af9-4336-9783-e3b92892f095,ffc45244-cbb1-4ae8-b2ce-6731f1fda82e,ccffd399-04f5-4f11-95b1-a31cd245d9fd,85520535-5c77-4ee1-a0f9-9869d2a7dab9,528a2914-e513-4f12-b623-086e860345ba,0850198b-58d9-45a4-a8cb-43e16e7f4372,81367dcf-b207-4d2a-ad59-f77f12305f06,b2654d63-4c4c-4583-9590-836ce84fd1d4,6c077c6a-1fdb-4db4-bd54-9a3c3262fc67,e7e412c2-f32c-495f-821e-d282a0a54041,d2788256-1235-401a-af55-28e069bea52e,ddcd6bac-243c-4ff8-94e2-cf926869dc17,6c589d9a-b3aa-48f5-8812-de726e70664f,4ec039ce-3705-4a95-af2c-677b37191f34,d38e5903-f807-4fbe-82d4-b9579005c9cf,7aa52eec-d230-4ed8-a71e-5587ec5ef64c,03b6e7ef-5a04-4bfc-9732-461b852e35e7}"
AMARYLLIS,Motor Yachts,12,6,23,78.44,2022,Custom,128786.00,146357.00,128786.00,128786.00,"The 257.32ft/78.43m Custom motor yacht 'AMARYLLIS’' was built in 2011 by the acclaimed German shipyard Abeking & Rasmussen. A highly luxurious superyacht, both her interior and exterior spaces have been styled by the award-winning Reymond Langton Design.",5.00,Corsica,France,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMARYLLIS/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMARYLLIS/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMARYLLIS/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMARYLLIS/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMARYLLIS/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"38a5c142-32a8-498e-a20e-9f0afdd9ca1c","{f695bcc7-6bfa-4d39-a71f-9fcb21255ba4,2a4d534e-2da4-4b41-b899-46e644b783b6,5d351414-c1ed-431b-8577-018d38367f51,0b858a78-e8f9-4609-bd9c-5167e71ba811,9180ff3a-1573-447f-a1f0-ecca9bc430d4,9f24a252-ec6e-4bdf-8442-36a664b4ac66,e714dcdc-ff92-4b21-a660-6a68ecf52920,ae262975-9665-4927-ad71-474f5a64bb06,f4a083c4-38f7-4b69-b9ba-3e9ca7d0332a,a63a9e16-edaa-4252-9829-b936a47f8dfb,d2e639b9-c3c9-4279-bc03-e9077d0047a5,e6513993-d57e-4c6e-8607-e6853b2d8439,8e624b3b-d08e-45cf-84dc-4a4ea52ae015,cb5d7e18-d79f-4ac4-badd-8c865f3309fd,e4eb7bc3-6062-49bf-8ba4-f5cc69b78211,73e4ec18-a95a-4479-a058-e3b2cb04252d,b8d47c5d-06a4-425f-9de7-547674a91218,6ec5dbcd-6258-4036-91f4-bfc009b1cd8f,8d20fb0d-83c3-4b10-8f95-ac5e0832ad17,689ca2f1-8a66-4036-8a88-5015b53b893b}"
AMATA,Motor Yachts,10,5,5,32.96,2014,Akhir 108,11429.00,13000.00,11429.00,11429.00,"The 32.96m/108'2"" motor yacht 'Amata' by shipyard Cantieri di Pisa offers flexible accommodation for up to 10 guests in 5 cabins and features interior styling by Andrea Borzelli.",4.10,Amalfi Coast,Italy,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMATA/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMATA/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMATA/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMATA/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMATA/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,d6bb2c1e-0dc3-465b-9cce-f6c69e97eb63,"{6fc1421c-a0bf-4af5-860c-c2bf329bcd53,f85bb791-f4be-4b1f-bca5-ff98790d3174,152ad01e-8c86-4bb6-af9a-07d877959619,31882020-e830-49fe-957d-ecb819fccc66,7c42b661-8fa8-4b57-b454-604b356b8d96,ca33b8e1-18af-4abd-80f5-6ec7246973b6,ba881df4-c596-4933-850e-ee7a43418b03,85d72173-dc3c-423d-b744-fc36d9455489,e999d76f-ee27-4156-b339-d441bfb1a48e,a20fa4ec-6e5e-43a7-b905-77c747b1e00e,a7b03bf0-8ea8-4caa-bae0-a1bfbf650eb8,54c05fd4-1da6-4335-84d3-8dad8d78f0a7,433d60d2-1a59-4273-b2c6-c6592d3c5996,3714f723-c6a1-49bd-973f-6c6043eaf70c,2a26d89c-7a45-47c5-b147-fbd4c1eea5ce,d7c533ac-74c9-41db-a99f-274e73225b0c,e39dba90-8ae9-48cd-b56f-a81d7abd159d,5740a809-5ff2-41c7-bee7-3f5eed723790,a1488378-968c-4cd6-be8c-e2ffff65c677,a4d751b9-a6e6-49cd-9db2-af18a66cf3ba}"
AMAYA,Motor Yachts,11,5,5,32.00,2018,Maiora 31DP,8143.00,10571.00,8143.00,8143.00,The 32m/105' 'Amaya' motor yacht built by the Italian shipyard Maiora is available for charter for up to 11 guests in 5 cabins. This yacht features interior styling by Italian designer Maiora.,4.60,Cannes,France,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMAYA/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMAYA/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMAYA/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMAYA/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMAYA/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"00f53056-7de1-4caf-ba2a-458e855d09f1","{58650c07-43fc-40d2-8021-3894b7eb3b52,718106b6-6f60-468e-bcd5-c1a93873b84a,5dc395e7-23e5-4c11-bb9f-d802a1273dc6,f75754f1-7704-4f8d-8129-a4247fd2faff,7b26cd8d-7684-42b2-9523-b14b33cc32e1,81f59c19-9f7a-4037-952a-5d19090b84b4,51277c8e-91ad-4af9-a143-ad7ef89e3dbc,8ccc667c-f6da-40d9-bf75-9c3d31e910c6,260baac5-bba2-48f5-a6fc-161f4cf5eead,4de858d4-70ae-4fb2-8f10-d87df230594f,d0f6ee4c-a590-4518-b729-6015d2b664be,b69549fd-7182-48a0-84ab-5f38d0e2a04d,acd4ce84-8fee-431e-b969-eb83f3482ca2,142d77a7-fab9-4050-a0fe-adbb2f29c1ff,f85bb791-f4be-4b1f-bca5-ff98790d3174,bcebfbb5-6146-4c57-a41f-c85a20ee3e2a,7c42b661-8fa8-4b57-b454-604b356b8d96,7eb70ba1-196a-45ee-b092-ae57b2ad1981,6a76583b-764f-4f6b-b1e3-2e16a147d68d,19cb473a-ec60-45a8-b683-699b328879a0}"
AMON,Motor Yachts,12,5,5,27.00,2007,Custom,5714.00,5714.00,5714.00,5714.00,"The 27.4m/89'11"" 'Amon' motor yacht built by shipyard Aicon Yachts is available for charter for up to 12 guests in 5 cabins.",3.80,Mykonos,Greece,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMON/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMON/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMON/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMON/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMON/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"102821ee-1a32-4ebd-8209-6209f991eb67","{b0b8b730-588e-4015-af85-8a4a0969184a,da68f7b1-19fd-445e-9425-ea8beb8d5c42,59ac6af3-94f7-4b94-a4b4-c2200b6c0ed5,44836140-a110-43bc-9df2-79afca47ec08,42e882d8-a4a2-404a-a47e-1ab3bb4d54fa,f4c0308e-7214-4d53-ad90-ad0ce8ada063,492234ab-0a23-4107-a3d2-d2035883276a,898f3428-3c53-49af-9e48-bd9e909263f2,533f8d6b-e2a4-4367-bd9f-6659cb739e4c,39ced28f-e9b5-4455-9598-b95dfaf9f55f,98f0cec2-1cfe-4e3f-9e7a-5391188ba7b2,bec210a2-ff3d-4668-9474-209bec6ef6d6,8268a379-def3-4309-b42b-c85572569327,261a9a1a-4021-4da0-91fd-f741043bc35f,3120030d-12f9-433c-a515-5c6c871773f2,3efdb7f2-271c-4072-8a6a-eb8f42d2cff7,7843ce36-ec71-4c93-b713-03a81da11031,d0ae0c61-54b0-4b64-8e3c-ebd40117c113,7033bc1b-4b79-480c-b90f-99da6f39a4dd,402f1f8c-83fa-4cb0-879e-235506321662}"
AMBER ONE,Catamarans,8,4,4,21.30,2023,"70 Sunreef Power",8000.00,12857.00,8000.00,12857.00,"The 21.3m/69'11"" catamaran yacht 'Amber One' is an excellent new superyacht for the luxury charter market. Delivered by the Polish shipyard Sunreef Yachts and featuring interior styling by Polish designer Sunreef Yachts she can comfortably accommodate up ",4.60,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMBER ONE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMBER ONE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMBER ONE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMBER ONE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMBER ONE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"19064f74-7ce2-43d9-a0cf-17764ba9a513","{39e4528d-cc69-42aa-9a25-241eedca9c18,33249670-c05a-4c4f-a925-8ac7d2c7950d,4596abe6-3758-4927-8a85-7e30d7d28bbc,3be8dfa1-f273-4368-bb60-577f9877781e,a2220c49-309d-4fcd-8c64-27db09ada150,cc9fc571-c884-4cd7-b613-f6296085e63c,18b8a986-7a46-4f7b-9040-1dee23d62e32,ca992f2e-e57e-4038-ada1-3fbfac5a10d4,f12f17e4-00c5-4385-a1fa-f8fee9cd4e99,cd9470db-974e-4aff-828d-ae52b82f8937,0d19863c-2245-44f4-9834-2fd0b17dd335,b50ea16c-2b30-4f92-9623-93cb8612f097,20976230-d99d-49f4-a50c-757bd7e5aef4,17d47da3-0549-4c96-9385-b94a16d4e169,4888819c-6c1f-45dc-9f2a-10af68b5fda0,834abe5d-3f43-4b59-96a9-be367a26ce3c,1026dd95-e768-4fea-aacb-b1f529acd286,fb916033-c408-49b0-88d6-ad7110e31632,ad8e23ea-eea0-41f1-9028-4779b089d5c0,17f53b76-d048-4707-8320-821d3e2a0873}"
AMICI PER SEMPRE,Motor Yachts,11,5,7,33.40,2021,Baglietto 33,10571.00,12214.00,10571.00,10571.00,"The 33.45m/109'9"" 'Amici Per Sempre' motor yacht built by the Italian shipyard Baglietto is available for charter for up to 11 guests in 5 cabins. This yacht features interior styling by Italian designer Francesco Paszkowski Design.",5.00,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMICI PER SEMPRE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMICI PER SEMPRE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMICI PER SEMPRE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMICI PER SEMPRE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMICI PER SEMPRE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"02cdede9-dd50-49d4-a6d8-3464f27d528b","{c32f95c7-2c7e-4d5e-8341-81b750422491,5b0a8c86-b779-4de5-ab69-ac623bd2e937,37e51b6d-03da-4ad2-959c-d18dc587489c,43749c3a-489c-47e5-a959-9d91c026ff54,38eae0c8-9b2a-4042-bd7d-180936f87023,dd2a7225-91cc-47c0-90e6-d975921f70b0,2d2c0f00-2e9d-48c2-a299-214c3a8845c0,7eb70ba1-196a-45ee-b092-ae57b2ad1981,acd4ce84-8fee-431e-b969-eb83f3482ca2,ccab77e9-e530-4de3-9504-8a8f4a656050,426b5582-75df-4330-978b-934b8eeca47f,03b337a9-3044-494e-94c1-2aabd634e705,7046af67-ae2c-4385-959d-fd2d8bc488be,8dff3d78-e290-49aa-ba4b-18667f27f883,afe6f4eb-088a-4420-8270-348cc0467ebd,d8d80dd0-4c49-470e-bfe7-85442045e16b,0d746270-dd2f-4a7d-99a4-4f7a8268a25e,752992e7-e04a-4213-adea-bfc1d8eccb88,d55aadf8-3d8f-44d0-86f4-064ebb943c35,0f9cbc46-9d85-42ae-b0ec-e18ba147e2e4}"
AMIKA,Expedition Yachts,11,5,9,46.99,2020,"500Exp",44000.00,45571.00,44000.00,45571.00,"The 47m/154'2"" expedition yacht 'Amika' by the Italian shipyard Sanlorenzo offers flexible accommodation for up to 11 guests in 5 cabins and features interior styling by Italian designer Sanlorenzo.",4.60,Amalfi Coast,Italy,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIKA/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIKA/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIKA/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIKA/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIKA/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"6acd545a-6e99-4af3-9dbf-81088607c23c","{b80647ec-e435-4e7a-9d1f-5aeecd38c299,3784f67b-76f5-4113-bf4c-c3ad789dac27,874a34ad-7e54-49d8-9c1d-36e77fe8174f,4502de69-c671-42c8-be42-e7cd63f536d7,844662de-385d-4656-87f1-d062c90741d9,f61e7c8e-9ff7-470a-a4ab-80c3aacf4979,85da742e-ef62-484b-876e-78e44b765262,f9405685-9218-4acc-87b1-8e8acdd7782e,62b9a35c-bd42-431f-bfa2-ba7a42e7f67e,e1e296b5-13db-4480-930c-7d8a9b52417e,6229c982-4fce-41c3-a23d-f66223567ce7,13065ec7-63e3-405c-90a8-ba2c2e130342,8ae99ccd-e855-4f6e-ac66-e4b693b1d546,8a45724a-8a79-4531-8720-e1e96c9ee128,c01af8c1-3e1c-4473-9472-045b0d9cae24,c863c866-8b7e-4cb8-b0e8-799e942e71c3,69e844ec-93ab-4d2a-9817-96018e0b8de6,ab007737-4b7a-4fdf-84d4-888e6f21c8ad,cc044403-2f5c-43ba-9cc2-42fc096ce8dc,b9af0e6e-47d1-4064-9fc6-534edb495b5e}"
AMILEO,Catamarans,8,4,4,21.30,2023,"70 Sunreef Power",9643.00,11286.00,9643.00,11286.00,"The 21.3m/69'11"" catamaran yacht 'Amileo' is an excellent new superyacht for the luxury charter market. Delivered by the Polish shipyard Sunreef Yachts and featuring interior styling by Polish designer Sunreef Yachts she can comfortably accommodate up to ",4.20,Cannes,France,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMILEO/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMILEO/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMILEO/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMILEO/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMILEO/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"18b8a986-7a46-4f7b-9040-1dee23d62e32","{f12f17e4-00c5-4385-a1fa-f8fee9cd4e99,fb916033-c408-49b0-88d6-ad7110e31632,12980944-439e-4493-98c6-57fcf09d9fab,a2220c49-309d-4fcd-8c64-27db09ada150,39e4528d-cc69-42aa-9a25-241eedca9c18,3aafb83e-9bc1-4cdf-b9b5-42b5a88c549a,19064f74-7ce2-43d9-a0cf-17764ba9a513,b6b489cd-013f-4891-81fa-8376013eca98,ca992f2e-e57e-4038-ada1-3fbfac5a10d4,d8b51a49-51e1-43d7-a0e9-9cf96589b1a7,b9c0e030-a02d-446f-9e62-cc3f3efab041,b50ea16c-2b30-4f92-9623-93cb8612f097,33249670-c05a-4c4f-a925-8ac7d2c7950d,17d47da3-0549-4c96-9385-b94a16d4e169,834abe5d-3f43-4b59-96a9-be367a26ce3c,4596abe6-3758-4927-8a85-7e30d7d28bbc,6e92cf76-574d-4eda-bda4-0dbf5a2bc4a8,0e919efe-ce2c-40ce-aae3-2731767d841c,0d19863c-2245-44f4-9834-2fd0b17dd335,ad8e23ea-eea0-41f1-9028-4779b089d5c0}"
AMIR III,Open Yachts,8,4,4,26.59,2010,Custom,5857.00,6500.00,5857.00,5857.00,"The 26.6m/87'3"" 'Amir III' open yacht built by shipyard Spertini Alalunga is available for charter for up to 8 guests in 4 cabins.",3.70,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,c6eb6584-3f06-477b-b545-6ab678b55ea2,"{670be7d4-7260-4feb-b612-17b56f4a60fd,2fde5a74-2859-475c-ad0c-99aa7649e2c7,2af858f2-1b6f-4ee4-8837-ccf93faa657a,627ff3ff-86b8-4914-a49c-d151164f6c23,49cea63e-7f89-48b5-8d71-0e956289b4f9,717d3440-93fd-497c-8744-3f7f16815ce5,840dafbc-7e83-4797-89d8-1c56b2bc1838,b9caab64-776d-42ea-ae2e-5a228b338789,d820d970-bfca-428c-a842-d1ed889ec078,1a0d8e1d-98cd-42e8-b9d8-0f4c8503df5d,8b6f4a0b-6054-42c4-a3a2-083eb3a419ee,a18f2792-27fe-49e6-856e-65b23202a62e,ea90bbe9-266a-4ec6-bfc0-92948f620084,d2485812-8fb8-4899-820a-831c294cfc4c,1211e295-e328-4c1b-857b-1555c07a87ba,2cd5cc6d-81a4-42fa-9dff-22cadd2a44d7,d6a05295-fe15-4f09-be30-2114afa7546a,bbb73a0e-99d3-4102-8eec-0dc8b29cf5bc,4ad48d7f-daa9-4ac1-861a-1e199bd1e99f,17c76a2f-3f12-490d-aae6-c2a74bb6ca5d}"
AMIR III,Motor Yachts,8,4,4,26.59,2010,Custom,5857.00,6500.00,5857.00,5857.00,"The 26.6m/87'3"" open yacht 'Amir III' by shipyard Spertini Alalunga offers flexible accommodation for up to 8 guests in 4 cabins.",3.50,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/AMIR III/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"627ff3ff-86b8-4914-a49c-d151164f6c23","{49cea63e-7f89-48b5-8d71-0e956289b4f9,717d3440-93fd-497c-8744-3f7f16815ce5,bbb73a0e-99d3-4102-8eec-0dc8b29cf5bc,d820d970-bfca-428c-a842-d1ed889ec078,1a0d8e1d-98cd-42e8-b9d8-0f4c8503df5d,d2485812-8fb8-4899-820a-831c294cfc4c,ea90bbe9-266a-4ec6-bfc0-92948f620084,515e625a-8b38-415d-8834-c67e40816d6b,4ad48d7f-daa9-4ac1-861a-1e199bd1e99f,de4815ef-d41a-46cc-903f-d384f6b9944d,e65b3af2-ff13-4df0-98bf-9fd5349045d7,b54cb0fd-d98f-4136-9d7c-c7d2d8b0100b,655ed184-a074-4bf8-8734-ae994f17a10b,6aaefb9c-fc4f-4073-837c-702afef3e15e,9458495d-21dc-424c-b17c-f7ee0a52523a,beef7764-545e-4343-9c50-cee90502efb3,2ea95a7b-38ac-4b95-a940-04a4ee44243e,cb16b2e6-6b0d-4bab-856f-afbfd2103b86,8c3dd842-d43a-4efd-94b8-a47929f6807b,b7af2ece-d8ac-4495-b91c-489a07c431ac}"
